Ticker,Date,Open,High,Low,Close,Volume
MBB,7/29/2022,18.16661,18.20195,18.02524,18.13127,7417700.0
MBB,8/1/2022,18.16661,18.73211,18.13127,18.73211,12000800.0
MBB,8/2/2022,18.69676,18.97951,18.59073,18.87348,10911500.0
MBB,8/3/2022,18.8028,19.01486,18.52005,19.01486,9891300.0
MBB,8/4/2022,19.0502,19.22692,18.94417,19.0502,11190600.0
MBB,8/5/2022,19.01486,19.0502,18.76745,19.0502,7492000.0
MBB,8/8/2022,19.08554,19.22692,18.94417,19.15623,9053800.0
MBB,8/9/2022,19.36829,19.50967,19.22692,19.33295,10603300.0
MBB,8/10/2022,19.36829,19.40364,19.15623,19.22692,6366700.0
MBB,8/11/2022,19.40364,19.43898,18.90883,18.94417,11230700.0
MBB,8/12/2022,18.94417,19.15623,18.87348,19.12089,4450800.0
MBB,8/15/2022,19.29761,19.50967,19.26226,19.33295,8106400.0
MBB,8/16/2022,19.29761,19.36829,19.19157,19.26226,7037900.0
MBB,8/17/2022,19.29761,19.68639,19.29761,19.6157,15404600.0
MBB,8/18/2022,19.58035,19.68639,19.47432,19.54501,9052200.0
MBB,8/19/2022,19.58035,19.58035,19.43898,19.50967,9125100.0
MBB,8/22/2022,19.76415,19.89139,19.50968,19.59451,10635300.0
MBB,8/23/2022,19.34003,19.72174,19.34003,19.67933,5629900.0
MBB,8/24/2022,19.72174,19.84898,19.63692,19.76415,7255700.0
MBB,8/25/2022,19.84898,20.06104,19.72174,20.06104,11501700.0
MBB,8/26/2022,20.14587,20.2731,20.01863,20.01863,10033100.0
MBB,8/29/2022,19.55209,19.9338,19.42486,19.84898,11961500.0
MBB,8/30/2022,19.97622,20.2731,19.89139,20.06104,9244300.0
MBB,8/31/2022,20.06104,20.31552,19.97622,20.14587,6925400.0
MBB,9/5/2022,20.10345,20.2731,19.97622,20.01863,6379400.0
MBB,9/6/2022,20.01863,20.2731,19.97622,20.06104,6889300.0
MBB,9/7/2022,20.10345,20.18828,19.50968,19.50968,17408600.0
MBB,9/8/2022,19.59451,19.72174,19.29762,19.34003,7960500.0
MBB,9/9/2022,19.46727,19.46727,18.8735,19.25521,8649500.0
MBB,9/12/2022,19.46727,19.50968,19.17038,19.17038,2915700.0
MBB,9/13/2022,19.2128,19.29762,19.08556,19.12797,5164700.0
MBB,9/14/2022,18.70385,19.04314,18.66143,19.00073,6826100.0
MBB,9/15/2022,19.04314,19.12797,18.70385,18.78867,3588000.0
MBB,9/16/2022,18.8735,18.95832,18.44937,18.49179,7015700.0
MBB,9/19/2022,18.40696,18.49179,17.81319,17.81319,8312000.0
MBB,9/20/2022,18.11007,18.11007,17.77077,18.11007,5166100.0
MBB,9/21/2022,17.98284,17.98284,17.77077,17.98284,4024600.0
MBB,9/22/2022,17.81319,18.02525,17.68595,18.02525,5328700.0
MBB,9/23/2022,17.98284,18.11007,17.81319,17.81319,3718800.0
MBB,9/26/2022,17.47389,17.72836,16.88012,17.04976,10186800.0
MBB,9/27/2022,17.26183,17.26183,16.96494,17.13459,3977700.0
MBB,9/28/2022,16.96494,17.177,16.92253,16.92253,3502300.0
MBB,9/29/2022,17.13459,17.177,16.79529,16.79529,4316000.0
MBB,9/30/2022,16.71047,16.96494,16.37117,16.96494,7530200.0
MBB,10/3/2022,16.88012,16.88012,15.77739,15.86222,9067500.0
MBB,10/4/2022,16.28634,16.28634,15.69257,15.94704,8395600.0
MBB,10/5/2022,16.20152,16.4984,16.15911,16.28634,5029100.0
MBB,10/6/2022,16.24393,16.24393,15.31086,15.35327,7524400.0
MBB,10/7/2022,14.88673,15.0988,14.29296,14.37779,41168300.0
MBB,10/10/2022,14.37779,14.7595,14.03849,14.63226,11369000.0
MBB,10/11/2022,14.67467,14.67467,13.61436,13.61436,19396700.0
MBB,10/12/2022,13.69919,14.54744,13.69919,14.54744,12285200.0
MBB,10/13/2022,14.54744,14.88673,14.4202,14.7595,6810300.0
MBB,10/14/2022,15.18362,15.52292,14.92915,15.0988,12143700.0
